,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite_x,TractBlack_x,TractAsian_x,TractNHOPI_x,TractAIAN_x,TractOMultir_x,TractHispanic_x,TractHUNV,TractSNAP,TractWhite_y,TractBlack_y,TractAsian_y,TractNHOPI_y,TractAIAN_y,TractOMultir_y,TractHispanic_y,totalpop,prop_white,prop_black,prop_asian,prop_hisp,prop_nhopi,prop_aian,prop_multir,totalprop,entropy_index,Shape_Length,Shape_Area
11001007708,District of Columbia,District of Columbia,1,2486,1084,0,0,0.0,0,1,0,1,1,1,33.8,39712,0,1,0,1,0,0,0,1,0.0,1257.475142,0.0,0.0,647.5341357000001,0.0,1257.475142,0.505822664,647.5341357000001,0.26047229899999996,271.2487264,0.10911050900000001,156.3303866,0.062884307,7.6889790289999995,0.003092912,1215.93401,0.489112635,0.9999999890000001,0.00040225300000000004,0.266208561,0.00010708299999999999,0.99999997,0.00040225300000000004,31.58594335,0.012705528,17.25136838,0.006939408,295.43500639999996,0.272541519,237.45079269999997,0.21905054699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,649,248,11,2416,1,2,2,54,35,647,426,11,2416,1,2,2,54,35,2521,0.00436334787782626,0.9583498611662039,0.0003966679888932963,0.013883379611265371,0.0007933359777865926,0.0007933359777865926,0.021420071400238,1.0,0.2206242567929215,4293.39391406005,856319.157832923
11001007709,District of Columbia,District of Columbia,1,2007,979,0,17,0.0084704,0,0,0,0,0,1,27.0,41438,0,0,0,0,0,0,0,0,0.0,351.12339860000003,0.0,0.0,207.64965880000003,0.0,351.12339860000003,0.174949377,207.64965880000003,0.10346271,69.43961362,0.034598711000000004,53.14978387,0.026482204,2.0,0.000996512,337.6698117,0.168246045,0.0,0.0,0.0,0.0,2.0,0.000996512,9.453584656,0.004710306,11.38410306,0.005672199,74.48368385,0.076081393,47.38011432,0.04839644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878,408,305,38,1896,3,0,8,62,47,359,265,38,1896,3,1,8,62,47,2055,0.018491484184914843,0.9226277372262773,0.00145985401459854,0.022871046228710463,0.00048661800486618007,0.0038929440389294406,0.03017031630170316,1.0,0.37495954394279646,4638.99701176038,924591.06243485
11001007803,District of Columbia,District of Columbia,1,3293,1438,0,37,0.011236,0,1,0,1,1,1,21.4,40761,0,1,0,1,0,0,0,1,0.0,1040.979611,0.0,0.0,424.9799699,0.0,1040.979611,0.31611892199999997,424.9799699,0.129055563,220.55725550000002,0.066977606,166.6393183,0.050604105,6.034787828,0.001832611,1000.6542800000001,0.303873149,2.808275647,0.0008528019999999999,0.0,0.0,0.745517964,0.000226395,30.73675008,0.009333965999999999,25.10533687,0.00762385,210.3570542,0.14628446,113.24387140000002,0.078750954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410,750,429,36,3126,8,0,15,108,103,635,349,36,3126,8,1,15,108,103,3397,0.010597586105387106,0.9202237268177804,0.0023550191345304682,0.030320871357079775,0.00029437739181630853,0.004415660877244628,0.03179275831616132,1.0,0.3809202799711859,4553.269282785071,1002642.48252286
11001007804,District of Columbia,District of Columbia,1,3446,1212,0,216,0.0626814,0,1,0,1,1,1,25.7,50655,0,1,0,1,0,0,0,1,0.0,2112.022555,0.0,0.0,1129.710698,0.0,2112.022555,0.612891049,1129.710698,0.327832472,657.7440034,0.19087173600000001,266.004694,0.077192308,18.57512524,0.005390344,2018.5165949999998,0.5857564120000001,2.3834166580000002,0.000691647,0.0,0.0,3.6662608480000003,0.001063918,68.88113620000001,0.019988722,37.07706492,0.01075945,288.1920735,0.23778223899999998,208.7824939,0.17226278399999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430,1014,461,24,3289,4,0,4,125,69,417,280,24,3289,4,1,4,125,69,3516,0.006825938566552901,0.9354379977246872,0.0011376564277588168,0.01962457337883959,0.0002844141069397042,0.0011376564277588168,0.035551763367463025,1.0000000000000002,0.30999032879564875,4574.8029096347,847856.1871740379
11001007806,District of Columbia,District of Columbia,1,2347,964,0,10,0.0042608,0,0,0,0,0,1,23.3,46667,0,0,0,0,0,0,0,0,0.0,5.753524698,0.0,0.0,3.081623422,0.0,5.753524698,0.002451438,3.081623422,0.001313005,2.7226253330000003,0.001160045,0.47692344200000003,0.000203206,0.0,0.0,5.753498893,0.002451427,0.0,0.0,0.0,0.0,0.0,0.0,2.58058e-05,1.0995200000000001e-08,3.8708600000000004e-05,1.64928e-08,0.620426148,0.000643596,0.397592202,0.00041244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137,550,292,35,2247,3,1,13,48,75,382,254,35,2247,3,1,13,48,75,2422,0.014450867052023121,0.9277456647398844,0.0012386457473162675,0.030966143682906688,0.00041288191577208916,0.0053674649050371595,0.01981833195706028,1.0,0.3556871048296476,4130.20713420573,688883.467072914
11001007807,District of Columbia,District of Columbia,1,2139,810,0,39,0.0182328,0,1,0,1,1,1,22.8,42688,0,1,0,1,0,0,0,1,0.0,1985.1885260000001,0.0,0.0,1022.7089990000001,0.0,1985.1885260000001,0.9280918770000001,1022.7089990000001,0.478124824,509.84691680000003,0.238357605,224.2142305,0.10482198699999999,16.36494333,0.007650745,1906.581823,0.891342601,4.670982778,0.002183723,0.0,0.0,1.791821465,0.0008376910000000001,55.77895409,0.026077117,44.54211038,0.020823801,348.08950530000004,0.42974013,211.16619599999999,0.260699007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139,546,244,18,2053,5,0,2,61,49,411,248,18,2053,5,1,2,61,49,2189,0.008222932846048425,0.9378711740520785,0.0022841480127912287,0.022384650525354044,0.00045682960255824577,0.0009136592051164915,0.027866605756052994,1.0,0.30825283711752505,3369.64089324018,523752.819176796
11001007808,District of Columbia,District of Columbia,1,3646,1352,0,26,0.0071311000000000005,0,1,0,1,1,1,32.1,50513,0,1,0,1,0,0,0,1,202.04778340000001,3453.8728960000003,202.04778340000001,89.2145133,1592.603482,89.2145133,3453.8728960000003,0.9473046890000001,1592.603482,0.436808415,1056.35806,0.28973068,457.1599438,0.12538671,32.91365606,0.009027333,3306.391043,0.9068543729999999,4.473774195,0.0012270360000000001,0.0,0.0,9.868443546,0.002706649,100.22597270000001,0.027489296,71.22521226,0.019535165,501.4563802,0.37089969,469.24138519999997,0.34707203,202.04778340000001,0.055416287,89.2145133,0.024469148,47.35426635,0.012988005,33.13623095,0.009088379,2.191616535,0.000601102,188.7507882,0.051769277999999995,0.0,0.0,0.0,0.0,0.0,0.0,11.10537815,0.003045907,6.232811213,0.0017094929999999999,26.10880804,0.019311249,28.16733551,0.020833828000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1102,470,34,3489,9,0,10,104,77,509,484,34,3489,9,1,10,104,77,3724,0.009129967776584319,0.9368958109559613,0.0024167561761546724,0.020676691729323307,0.0002685284640171858,0.0026852846401718583,0.027926960257787327,0.9999999999999999,0.31673938752235853,4159.12160667835,950350.839345495
11001007809,District of Columbia,District of Columbia,1,2922,1135,0,16,0.0054757,0,0,0,0,0,1,25.4,39000,0,0,0,0,0,0,0,0,0.0,4.3758153769999995,0.0,0.0,1.691924736,0.0,4.3758153769999995,0.001497541,1.691924736,0.00057903,1.250232913,0.000427869,0.156279114,5.34836e-05,0.0,0.0,2.187907688,0.0007487710000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.187907688,0.0007487710000000001,2.187907688,0.0007487710000000001,0.189007725,0.000166527,0.26115608,0.00023009299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262,793,318,58,2768,4,0,9,83,86,336,315,58,2768,4,1,9,83,86,3009,0.01927550681289465,0.9199069458291791,0.0013293452974410102,0.028580923894981722,0.00033233632436025255,0.0029910269192422734,0.027583914921900963,0.9999999999999999,0.3824105183360327,3874.35998735535,535152.0668894061
11001007901,District of Columbia,District of Columbia,1,3822,1540,0,0,0.0,0,0,0,0,0,1,26.4,47708,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895,1051,317,397,3252,24,0,16,133,115,693,413,397,3252,24,1,16,133,115,3938,0.10081259522600304,0.8257998984255968,0.006094464195022855,0.02920264093448451,0.00025393600812595224,0.004062976130015236,0.03377348908075165,1.0000000000000002,0.662545101671485,2551.39362258977,398272.09844265896
11001007903,District of Columbia,District of Columbia,1,1774,778,0,0,0.0,0,0,0,0,0,1,25.2,55938,0,0,0,0,0,0,0,0,0.0,409.814508,0.0,0.0,143.9360447,0.0,409.814508,0.23101156,143.9360447,0.08113644,76.81418073,0.043299989000000004,62.85853165,0.03543322,47.31900305,0.026673621,343.8144431,0.193807465,2.2517967519999997,0.001269333,0.0,0.0,1.0071870090000001,0.000567749,15.42207894,0.008693393,18.52644908,0.01044332,66.81083739,0.08587511199999999,42.14222062,0.054167379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,367,256,156,1536,10,0,6,66,95,260,164,156,1536,10,1,6,66,95,1870,0.08342245989304813,0.8213903743315508,0.0053475935828877,0.05080213903743316,0.0005347593582887701,0.0032085561497326204,0.03529411764705882,0.9999999999999999,0.6886538371176525,2170.94540046585,242584.35292888302
11001008001,District of Columbia,District of Columbia,1,2784,1286,0,56,0.0201149,0,0,0,0,0,0,5.9,157917,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,387,267,1321,1247,65,1,10,140,138,217,59,1321,1247,65,1,10,140,138,2922,0.4520876112251882,0.4267624914442163,0.022245037645448322,0.04722792607802875,0.00034223134839151266,0.0034223134839151265,0.04791238877481177,0.9999999999999998,1.1188726540056648,2400.60290507304,325492.362612918
11001008002,District of Columbia,District of Columbia,1,3031,1477,0,57,0.0188057,0,0,0,0,0,0,7.8,122500,0,0,0,0,0,0,0,0,0.0,3.3747946019999997,0.0,0.0,0.595990211,0.0,3.3747946019999997,0.001113426,0.595990211,0.000196632,0.688025698,0.00022699599999999998,0.163783565,5.4036099999999996e-05,0.26223331699999997,8.651709999999999e-05,2.915886343,0.0009620210000000001,0.131116658,4.3258500000000006e-05,0.0,0.0,0.0,0.0,0.065558329,2.16293e-05,0.0,0.0,0.555256337,0.000375935,0.167867299,0.00011365399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516,417,265,1662,1158,74,3,6,128,114,305,114,1662,1158,74,3,6,128,114,3145,0.5284578696343403,0.36820349761526233,0.023529411764705882,0.03624801271860095,0.0009538950715421304,0.0019077901430842607,0.04069952305246423,1.0000000000000002,1.062278948232953,3883.36802698995,578096.01563321
11001008100,District of Columbia,District of Columbia,1,2910,1452,0,0,0.0,0,0,0,0,0,0,2.8,206602,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,359,262,2276,422,75,1,11,125,133,323,52,2276,422,75,1,11,125,133,3043,0.7479461058166283,0.13867893526125535,0.02464673020046007,0.0437068682221492,0.00032862306933946765,0.003614853762734144,0.04107788366743345,1.0,0.8733713535657573,2331.3459845136103,292256.371732737
11001008200,District of Columbia,District of Columbia,1,2918,1522,0,237,0.08122,0,0,0,0,0,0,10.2,207981,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,244,265,2515,156,116,1,12,118,134,484,0,2515,156,116,1,12,118,134,3052,0.8240498034076016,0.05111402359108781,0.03800786369593709,0.043905635648754916,0.000327653997378768,0.003931847968545216,0.03866317169069463,1.0,0.7231641795767921,3038.8678116908195,340119.02397668303
11001008301,District of Columbia,District of Columbia,1,2279,1072,0,79,0.0346643,0,0,0,0,0,0,7.6,183615,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,240,119,1743,383,67,1,5,80,80,186,11,1743,383,67,1,5,80,80,2359,0.7388724035608308,0.16235693090292497,0.02840186519711742,0.03391267486222976,0.000423908435777872,0.00211954217888936,0.03391267486222976,0.9999999999999999,0.8657705080610153,2368.73754254323,303945.306896789
11001008302,District of Columbia,District of Columbia,1,2206,966,0,132,0.0598368,0,0,0,0,0,0,6.9,156797,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,266,227,1553,490,66,2,12,83,94,220,10,1553,490,66,2,12,83,94,2300,0.6752173913043479,0.21304347826086956,0.028695652173913042,0.0408695652173913,0.0008695652173913044,0.0052173913043478265,0.03608695652173913,1.0,0.9805899383937549,2372.7001782277102,260868.12305757
11001008402,District of Columbia,District of Columbia,1,2149,1174,0,16,0.0074453,0,0,0,0,0,0,12.2,111875,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,229,316,1156,846,51,4,7,85,99,379,162,1156,846,51,4,7,85,99,2248,0.5142348754448398,0.3763345195729537,0.022686832740213523,0.04403914590747331,0.0017793594306049821,0.003113879003558719,0.037811387900355875,1.0,1.086276287142924,2657.4056500770803,268337.16866105
11001008410,District of Columbia,District of Columbia,1,1489,604,0,2,0.0013432000000000001,0,0,0,0,0,0,6.1,108281,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,257,143,451,958,24,3,4,49,71,90,47,451,958,24,3,4,49,71,1560,0.28910256410256413,0.6141025641025641,0.015384615384615385,0.04551282051282051,0.0019230769230769232,0.002564102564102564,0.03141025641025641,1.0,0.9990694890076975,2326.0953368496803,220126.527661906
